query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection	subcell_localization	protein
plasma_membrane__RAF1	TRUE	0.0337740947773432	23	43	3	0.0697674418604651	0.130434782608696	plasma_membrane_REAC:R-HSA-373753	REAC	Nephrin family interactions	11004	1594	REAC,REAC,REAC	ACTN1,PIK3R1,PIK3R2	plasma_membrane	RAF1
plasma_membrane__RAF1	TRUE	0.0384939392640053	24	43	3	0.0697674418604651	0.125	plasma_membrane_REAC:R-HSA-9648002	REAC	RAS processing	11004	1859	REAC,REAC,REAC	HRAS,KRAS,NRAS	plasma_membrane	RAF1
stress_granule__ERK2	TRUE	5.24808361589593e-08	18	9	4	0.444444444444444	0.222222222222222	stress_granule_GO:0035278	GO:BP	miRNA-mediated gene silencing by inhibition of translation	21026	8872	IDA,IDA IMP IEA,IDA IEA,IDA	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	1.23986031909547e-06	132	9	5	0.555555555555556	0.0378787878787879	stress_granule_GO:0017148	GO:BP	negative regulation of translation	21026	5260	IDA,IDA IMP IEA,IDA IEA,IDA IBA IEA,IDA	AGO1,AGO2,AGO3,PAIP2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	6.08959742210867e-06	181	9	5	0.555555555555556	0.0276243093922652	stress_granule_GO:0043488	GO:BP	regulation of mRNA stability	21026	10636	IEA,IDA IMP ISS IEA,IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	7.21955477116504e-06	10	9	3	0.333333333333333	0.3	stress_granule_GO:0070922	GO:BP	RISC complex assembly	21026	16145	IDA,IDA,IDA	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	8.40749423495012e-06	193	9	5	0.555555555555556	0.0259067357512953	stress_granule_GO:0043487	GO:BP	regulation of RNA stability	21026	10635	IEA,IDA IMP ISS IEA,IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	9.55952581308646e-06	198	9	5	0.555555555555556	0.0252525252525253	stress_granule_GO:0061013	GO:BP	regulation of mRNA catabolic process	21026	14920	IEA,IDA IMP ISS IEA,IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.36479990456161e-05	16	9	3	0.333333333333333	0.1875	stress_granule_GO:0031054	GO:BP	pre-miRNA processing	21026	6979	IDA,IDA IEA,IDA	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.81333131063779e-05	261	9	5	0.555555555555556	0.0191570881226054	stress_granule_GO:0006402	GO:BP	mRNA catabolic process	21026	2155	IDA IEA,IDA IMP ISS IEA,IDA IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	7.17249876823036e-05	102	9	4	0.444444444444444	0.0392156862745098	stress_granule_GO:0061157	GO:BP	mRNA destabilization	21026	15046	IDA IMP ISS IEA,IEA,NAS,IBA	AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	8.37814455022941e-05	106	9	4	0.444444444444444	0.0377358490566038	stress_granule_GO:0050779	GO:BP	RNA destabilization	21026	13082	IDA IMP ISS IEA,IEA,NAS,IBA	AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	8.7018479430826e-05	107	9	4	0.444444444444444	0.0373831775700935	stress_granule_GO:0061014	GO:BP	positive regulation of mRNA catabolic process	21026	14921	IDA IMP ISS IEA,IEA,NAS,IBA	AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	9.29127651116258e-05	312	9	5	0.555555555555556	0.016025641025641	stress_granule_GO:1903311	GO:BP	regulation of mRNA metabolic process	21026	22565	IEA,IDA IMP ISS IEA,IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	9.74496062792453e-05	315	9	5	0.555555555555556	0.0158730158730159	stress_granule_GO:0006401	GO:BP	RNA catabolic process	21026	2154	IDA IEA,IDA IMP ISS IEA,IDA IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000148895824871354	343	9	5	0.555555555555556	0.0145772594752187	stress_granule_GO:0141188	GO:BP	nucleic acid catabolic process	21026	19815	IDA IEA,IDA IMP ISS IEA,IDA IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000173598665126704	127	9	4	0.444444444444444	0.031496062992126	stress_granule_GO:0000956	GO:BP	nuclear-transcribed mRNA catabolic process	21026	262	IDA,ISS IEA,NAS,IBA	AGO1,AGO2,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000247737399664354	380	9	5	0.555555555555556	0.0131578947368421	stress_granule_GO:0006417	GO:BP	regulation of translation	21026	2166	IDA IEA,IDA IMP IEA,IDA IEA,IDA IBA IEA,IDA IEA	AGO1,AGO2,AGO3,PAIP2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000287630941241587	144	9	4	0.444444444444444	0.0277777777777778	stress_granule_GO:1903313	GO:BP	positive regulation of mRNA metabolic process	21026	22567	IDA IMP ISS IEA,IEA,NAS,IBA	AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000297005592900845	32	9	3	0.333333333333333	0.09375	stress_granule_GO:0000289	GO:BP	nuclear-transcribed mRNA poly(A) tail shortening	21026	82	ISS IEA,NAS,IBA	AGO2,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000847336110059426	45	9	3	0.333333333333333	0.0666666666666667	stress_granule_GO:0035196	GO:BP	miRNA processing	21026	8820	IDA IMP,IDA IEA,IDA IMP	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00134686337701685	535	9	5	0.555555555555556	0.00934579439252336	stress_granule_GO:0034655	GO:BP	nucleobase-containing compound catabolic process	21026	8646	IDA IEA,IDA IMP ISS IEA,IDA IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00154470783938352	1088	9	6	0.666666666666667	0.00551470588235294	stress_granule_GO:0010608	GO:BP	post-transcriptional regulation of gene expression	21026	4238	IDA IBA IEA,IDA IMP ISS IBA TAS IEA,IDA IBA IEA,NAS,IDA IBA IEA,IDA IMP IBA IEA	AGO1,AGO2,AGO3,CNOT4,PAIP2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00236215641255417	63	9	3	0.333333333333333	0.0476190476190476	stress_granule_GO:0000288	GO:BP	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	21026	81	ISS IEA,NAS,IBA	AGO2,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00271208274277945	6	9	2	0.222222222222222	0.333333333333333	stress_granule_GO:0035279	GO:BP	miRNA-mediated gene silencing by mRNA destabilization	21026	8873	IDA IMP IEA,IEA	AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00311258146882039	69	9	3	0.333333333333333	0.0434782608695652	stress_granule_GO:0070918	GO:BP	regulatory ncRNA processing	21026	16142	IDA IMP,IDA IEA,IDA IMP	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00428758178513296	677	9	5	0.555555555555556	0.00738552437223043	stress_granule_GO:0051248	GO:BP	negative regulation of protein metabolic process	21026	13413	IDA,IDA IMP ISS IEA,IDA IEA,IDA IBA IEA,IDA	AGO1,AGO2,AGO3,PAIP2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00607927424576704	727	9	5	0.555555555555556	0.00687757909215956	stress_granule_GO:0006412	GO:BP	translation	21026	2162	IDA IEA,IDA IMP NAS IEA,IDA IEA,IDA IBA IEA,IDA IEA	AGO1,AGO2,AGO3,PAIP2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0140809309445291	13	9	2	0.222222222222222	0.153846153846154	stress_granule_GO:0060213	GO:BP	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	21026	14229	ISS IEA,IBA	AGO2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0189466846462235	15	9	2	0.222222222222222	0.133333333333333	stress_granule_GO:0060211	GO:BP	regulation of nuclear-transcribed mRNA poly(A) tail shortening	21026	14227	ISS IEA,IBA	AGO2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0194896930385727	1680	9	6	0.666666666666667	0.00357142857142857	stress_granule_GO:0010629	GO:BP	negative regulation of gene expression	21026	4258	IDA IMP IBA IEA,IDA IMP ISS IBA TAS IEA,IDA IMP IBA IEA,NAS,IDA IBA IEA,IDA IMP IBA IEA	AGO1,AGO2,AGO3,CNOT4,PAIP2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0195599508613602	127	9	3	0.333333333333333	0.0236220472440945	stress_granule_GO:0006413	GO:BP	translational initiation	21026	2163	IDA IEA,IEA,IDA IEA	AGO2,AGO3,PAIP2	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0347446532599476	1040	9	5	0.555555555555556	0.00480769230769231	stress_granule_GO:0009894	GO:BP	regulation of catabolic process	21026	3739	IEA,IDA IMP ISS IEA,IEA,NAS,IBA	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0416179754170312	22	9	2	0.222222222222222	0.0909090909090909	stress_granule_GO:0045947	GO:BP	negative regulation of translational initiation	21026	11577	IDA IEA,IDA IEA	AGO2,PAIP2	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0455714728476357	23	9	2	0.222222222222222	0.0869565217391304	stress_granule_GO:0033962	GO:BP	P-body assembly	21026	8306	IDA,IDA	AGO2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	5.68536679205612e-11	7	5	4	0.8	0.571428571428571	stress_granule_REAC:R-HSA-426496	REAC	Post-transcriptional silencing by small RNAs	11004	1790	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	1.13699064412023e-10	8	5	4	0.8	0.5	stress_granule_REAC:R-HSA-8948700	REAC	Competing endogenous RNAs (ceRNAs) regulate PTEN translation	11004	391	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.0464342736926e-10	9	5	4	0.8	0.444444444444444	stress_granule_REAC:R-HSA-9768778	REAC	Regulation of NPAS4 mRNA translation	11004	2012	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.0464342736926e-10	9	5	4	0.8	0.444444444444444	stress_granule_REAC:R-HSA-8943723	REAC	Regulation of PTEN mRNA translation	11004	2017	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.0464342736926e-10	9	5	4	0.8	0.444444444444444	stress_granule_REAC:R-HSA-9759811	REAC	Regulation of CDH11 mRNA translation by microRNAs	11004	1985	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	1.1609322956509e-09	13	5	4	0.8	0.307692307692308	stress_granule_REAC:R-HSA-9768759	REAC	Regulation of NPAS4 gene expression	11004	2010	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.86323713270407e-09	17	5	4	0.8	0.235294117647059	stress_granule_REAC:R-HSA-9824594	REAC	Regulation of MITF-M-dependent genes involved in apoptosis	11004	2003	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.86323713270407e-09	17	5	4	0.8	0.235294117647059	stress_granule_REAC:R-HSA-8934593	REAC	Regulation of RUNX1 Expression and Activity	11004	2020	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.84665781771073e-08	27	5	4	0.8	0.148148148148148	stress_granule_REAC:R-HSA-9759475	REAC	Regulation of CDH11 Expression and Function	11004	1982	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.85191561412313e-08	29	5	4	0.8	0.137931034482759	stress_granule_REAC:R-HSA-9022692	REAC	Regulation of MECP2 expression and activity	11004	1999	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	4.44419418984665e-08	30	5	4	0.8	0.133333333333333	stress_granule_REAC:R-HSA-9759476	REAC	Regulation of Homotypic Cell-Cell Adhesion	11004	1994	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	4.44419418984665e-08	30	5	4	0.8	0.133333333333333	stress_granule_REAC:R-HSA-9764260	REAC	Regulation of Expression and Function of Type II Classical Cadherins	11004	1988	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	6.63443434824343e-08	33	5	4	0.8	0.121212121212121	stress_granule_REAC:R-HSA-9634815	REAC	Transcriptional Regulation by NPAS4	11004	2563	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	9.54828712902564e-08	36	5	4	0.8	0.111111111111111	stress_granule_REAC:R-HSA-9029569	REAC	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	11004	1559	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.41357046337914e-07	45	5	4	0.8	0.0888888888888889	stress_granule_REAC:R-HSA-9024446	REAC	NR1H2 and NR1H3-mediated signaling	11004	1558	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	5.52072097674406e-07	55	5	4	0.8	0.0727272727272727	stress_granule_REAC:R-HSA-418990	REAC	Adherens junctions interactions	11004	122	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	6.86623372812438e-07	58	5	4	0.8	0.0689655172413793	stress_granule_REAC:R-HSA-8986944	REAC	Transcriptional Regulation by MECP2	11004	2562	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	7.36505838930164e-07	59	5	4	0.8	0.0677966101694915	stress_granule_REAC:R-HSA-4086398	REAC	Ca2+ pathway	11004	298	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	7.50086388191271e-07	9	5	3	0.6	0.333333333333333	stress_granule_REAC:R-HSA-426486	REAC	Small interfering RNA (siRNA) biogenesis	11004	2352	REAC,REAC,REAC	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.55546096515068e-06	80	5	4	0.8	0.05	stress_granule_REAC:R-HSA-9856651	REAC	MITF-M-dependent gene expression	11004	1385	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.11670741353306e-06	84	5	4	0.8	0.0476190476190476	stress_granule_REAC:R-HSA-5628897	REAC	TP53 Regulates Metabolic Genes	11004	2469	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.59468119568439e-06	87	5	4	0.8	0.0459770114942529	stress_granule_REAC:R-HSA-421270	REAC	Cell-cell junction organization	11004	331	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.94249624571221e-06	89	5	4	0.8	0.0449438202247191	stress_granule_REAC:R-HSA-5687128	REAC	MAPK6/MAPK4 signaling	11004	1366	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	4.51073471862936e-06	92	5	4	0.8	0.0434782608695652	stress_granule_REAC:R-HSA-1912408	REAC	Pre-NOTCH Transcription and Translation	11004	1802	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	7.13732249977206e-06	359	5	5	1	0.0139275766016713	stress_granule_REAC:R-HSA-3700989	REAC	Transcriptional Regulation by TP53	11004	2564	REAC,REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	8.64130500231065e-06	108	5	4	0.8	0.037037037037037	stress_granule_REAC:R-HSA-1912422	REAC	Pre-NOTCH Expression and Processing	11004	1799	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	1.00117385439128e-05	112	5	4	0.8	0.0357142857142857	stress_granule_REAC:R-HSA-9730414	REAC	MITF-M-regulated melanocyte development	11004	1386	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	1.07549881534313e-05	114	5	4	0.8	0.0350877192982456	stress_granule_REAC:R-HSA-446728	REAC	Cell junction organization	11004	326	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	1.57841358716653e-05	23	5	3	0.6	0.130434782608696	stress_granule_REAC:R-HSA-203927	REAC	MicroRNA (miRNA) biogenesis	11004	1462	REAC,REAC,REAC	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.06656963357135e-05	134	5	4	0.8	0.0298507462686567	stress_granule_REAC:R-HSA-211000	REAC	Gene Silencing by RNA	11004	1054	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.32698263778737e-05	138	5	4	0.8	0.0289855072463768	stress_granule_REAC:R-HSA-6807070	REAC	PTEN Regulation	11004	1716	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	2.68616591450638e-05	143	5	4	0.8	0.027972027972028	stress_granule_REAC:R-HSA-3858494	REAC	Beta-catenin independent WNT signaling	11004	218	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.00216349211846e-05	147	5	4	0.8	0.0272108843537415	stress_granule_REAC:R-HSA-9018519	REAC	Estrogen-dependent gene expression	11004	873	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	3.25682535631984e-05	150	5	4	0.8	0.0266666666666667	stress_granule_REAC:R-HSA-1500931	REAC	Cell-Cell communication	11004	330	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	4.41519739912094e-05	32	5	3	0.6	0.09375	stress_granule_REAC:R-HSA-9725371	REAC	Nuclear events stimulated by ALK signaling in cancer	11004	1631	REAC,REAC,REAC	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	4.8560536955982e-05	33	5	3	0.6	0.0909090909090909	stress_granule_REAC:R-HSA-2559585	REAC	Oncogene Induced Senescence	11004	1653	REAC,REAC,REAC	AGO1,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	8.12740189635505e-05	39	5	3	0.6	0.0769230769230769	stress_granule_REAC:R-HSA-8853884	REAC	Transcriptional Regulation by VENTX	11004	2565	REAC,REAC,REAC	AGO1,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000138492276972241	215	5	4	0.8	0.0186046511627907	stress_granule_REAC:R-HSA-8939211	REAC	ESR-mediated signaling	11004	837	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000184694712730678	231	5	4	0.8	0.0173160173160173	stress_granule_REAC:R-HSA-157118	REAC	Signaling by NOTCH	11004	2291	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000194500044299959	234	5	4	0.8	0.0170940170940171	stress_granule_REAC:R-HSA-8878171	REAC	Transcriptional regulation by RUNX1	11004	2570	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000261747770667633	252	5	4	0.8	0.0158730158730159	stress_granule_REAC:R-HSA-1257604	REAC	PIP3 activates AKT signaling	11004	1692	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000452914148647017	289	5	4	0.8	0.013840830449827	stress_granule_REAC:R-HSA-9006931	REAC	Signaling by Nuclear Receptors	11004	2306	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000472011453516856	292	5	4	0.8	0.0136986301369863	stress_granule_REAC:R-HSA-9006925	REAC	Intracellular signaling by second messengers	11004	1279	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000599527403428641	310	5	4	0.8	0.0129032258064516	stress_granule_REAC:R-HSA-5683057	REAC	MAPK family signaling cascades	11004	1361	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.000742068475961735	327	5	4	0.8	0.0122324159021407	stress_granule_REAC:R-HSA-195721	REAC	Signaling by WNT	11004	2331	REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00100304696007826	89	5	3	0.6	0.0337078651685393	stress_granule_REAC:R-HSA-9725370	REAC	Signaling by ALK fusions and activated point mutants	11004	2235	REAC,REAC,REAC	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00100304696007826	89	5	3	0.6	0.0337078651685393	stress_granule_REAC:R-HSA-9700206	REAC	Signaling by ALK in cancer	11004	2236	REAC,REAC,REAC	AGO1,AGO2,AGO3	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00122153638322845	95	5	3	0.6	0.0315789473684211	stress_granule_REAC:R-HSA-8936459	REAC	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	11004	1935	REAC,REAC,REAC	AGO1,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00151382781473989	102	5	3	0.6	0.0294117647058824	stress_granule_REAC:R-HSA-5578749	REAC	Transcriptional regulation by small RNAs	11004	2573	REAC,REAC,REAC	AGO1,AGO2,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0025959046704486	122	5	3	0.6	0.0245901639344262	stress_granule_REAC:R-HSA-2559580	REAC	Oxidative Stress Induced Senescence	11004	1667	REAC,REAC,REAC	AGO1,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0034935212310246	1234	5	5	1	0.00405186385737439	stress_granule_REAC:R-HSA-212436	REAC	Generic Transcription Pathway	11004	1058	REAC,REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00558083362017272	1355	5	5	1	0.003690036900369	stress_granule_REAC:R-HSA-73857	REAC	RNA Polymerase II Transcription	11004	1906	REAC,REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00620512245741222	1384	5	5	1	0.00361271676300578	stress_granule_REAC:R-HSA-1266738	REAC	Developmental Biology	11004	741	REAC,REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00979134009504979	25	5	2	0.4	0.08	stress_granule_REAC:R-HSA-9820841	REAC	M-decay: degradation of maternal mRNAs by maternally stored factors	11004	1357	REAC,REAC	AGO2,CNOT4	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.00985612811569852	1518	5	5	1	0.00329380764163373	stress_granule_REAC:R-HSA-74160	REAC	Gene expression (Transcription)	11004	1056	REAC,REAC,REAC,REAC,REAC	AGO1,AGO2,AGO3,CNOT4,TNRC6A	stress_granule	ERK2
stress_granule__ERK2	TRUE	0.0104307699435337	194	5	3	0.6	0.0154639175257732	stress_granule_REAC:R-HSA-2559583	REAC	Cellular Senescence	11004	333	REAC,REAC,REAC	AGO1,AGO3,TNRC6A	stress_granule	ERK2
stress_granule__HRAS	TRUE	0.0218771704493209	22	7	2	0.285714285714286	0.0909090909090909	stress_granule_GO:0045947	GO:BP	negative regulation of translational initiation	21026	11577	IDA IEA,IDA IEA	AGO2,PAIP2	stress_granule	HRAS
stress_granule__HRAS	TRUE	0.0239569103430191	23	7	2	0.285714285714286	0.0869565217391304	stress_granule_GO:0033962	GO:BP	P-body assembly	21026	8306	IDA,IEA	AGO2,PAN3	stress_granule	HRAS
stress_granule__HRAS	TRUE	0.0332155811279017	27	7	2	0.285714285714286	0.0740740740740741	stress_granule_GO:0031365	GO:BP	N-terminal protein amino acid modification	21026	7104	IDA,IDA ISS	METAP2,NAA16	stress_granule	HRAS
stress_granule__HRAS	TRUE	0.046899904235543	32	7	2	0.285714285714286	0.0625	stress_granule_GO:0000289	GO:BP	nuclear-transcribed mRNA poly(A) tail shortening	21026	82	ISS IEA,IBA IEA	AGO2,PAN3	stress_granule	HRAS
stress_granule__MEK1	TRUE	0.00993327115259553	11	9	2	0.222222222222222	0.181818181818182	stress_granule_GO:0075522	GO:BP	IRES-dependent viral translational initiation	21026	17521	IDA,IDA	CSDE1,EIF3D	stress_granule	MEK1
stress_granule__MEK1	TRUE	0.013684262969026	380	9	4	0.444444444444444	0.0105263157894737	stress_granule_GO:0006417	GO:BP	regulation of translation	21026	2166	IDA IMP ISS,IPI,IDA IBA IEA,IDA IEA	CSDE1,EIF3D,PAIP2,TNRC6A	stress_granule	MEK1
stress_granule__MEK1	TRUE	0.0195599508613602	127	9	3	0.333333333333333	0.0236220472440945	stress_granule_GO:0006413	GO:BP	translational initiation	21026	2163	ISS,IDA IBA NAS IC IEA,IDA IEA	CSDE1,EIF3D,PAIP2	stress_granule	MEK1
