bait	prey	significant	HCDP	subcell_localization	logFC_APMS	padj_APMS	logFC_TbID	padj_TbID	method
Raf1S257L	ETV4	AP-MS	yes	NA	1.6994967112582	9.16949258162587e-05	NA	NA	AP-MS
MEK1DD	ETV4	AP-MS	yes	NA	1.82200939181624	0.000214355173259716	NA	NA	AP-MS
ArafS214P	ETV4	AP-MS	yes	NA	1.62225268784523	0.00018379582915872	NA	NA	AP-MS
HrasS17N	EWSR1	shared	yes	nucleus	0.462185789224328	0.00183094261294794	0.877415020635965	2.22535539360927e-07	TbID
BrafG469A	EXT1	TbID	yes	NA	-0.313946135074728	0.0401086092420124	0.84422622332579	2.75170626053048e-09	TbID
BrafWT	EYA2	shared	no	NA	2.06594925031172	0.00126759702285931	0.372492323719276	0.000339663116418282	AP-MS
Raf1S257L	EYA2	shared	no	NA	2.18658497930958	0.000405644837365875	0.287972789051753	0.00180938849150167	AP-MS
ArafD447A	EYA2	shared	no	NA	2.73931075708524	0.00016303859736811	0.227556328767555	0.00895568745209557	AP-MS
BrafD594N	EYA2	shared	no	NA	2.16284503149148	0.00254893125780408	0.213899337177047	0.0199477506765944	AP-MS
HrasS17N	EYA2	shared	no	NA	2.03393057181737	0.000439431327213614	0.443045921470225	5.78862279212849e-05	AP-MS
Raf1WT	EYA2	shared	no	NA	2.16008600695923	0.000852732042247642	0.406534685629476	0.000161922299916107	AP-MS
ArafS214P	EYA2	AP-MS	no	NA	2.82126775229323	5.63838712071582e-05	-0.0505917016352533	0.623691730582691	AP-MS
ArafWT	EYA2	shared	no	NA	2.45181244173029	0.000110974580417861	0.446717277390087	6.41467745269272e-05	AP-MS
Raf1S259F	EYA2	shared	no	NA	2.03498078998051	0.000824245383146075	0.338929335719596	0.00102428943683406	AP-MS
ERK2WT	EYA3	shared	no	cytosol	1.09981421685137	1.98190470373094e-05	0.357759155826331	0.00038742443279933	AP-MS
ERK1WT	EYA3	shared	no	cytosol	1.05376665799871	4.57897651303983e-05	0.32375210971651	0.00162786698066217	AP-MS
Raf1S259F	EYA4	AP-MS	yes	unclassified	1.25877848152236	3.20515454893219e-06	-0.0605009077046305	0.400344840135725	AP-MS
Raf1D486A	F13A1	TbID	yes	NA	NA	NA	2.58660890701575	5.0732956362827e-07	TbID
MEK2DD	F2R	AP-MS	yes	plasma_membrane	1.27394067008355	0.000468443772332086	0.266529037572113	0.104318322254347	AP-MS
BrafV600E	F2RL1	shared	yes	NA	0.966150623916331	0.000353367195245581	1.50441322894447	1.55301571583615e-10	Both
BrafG469A	F2RL1	shared	yes	NA	0.658613102491102	0.00085946199252562	1.50815229403242	1.60385878416315e-10	Both
ArafS214P	F2RL1	TbID	yes	NA	0.0441127372719984	0.82481211177804	1.16996200852995	2.72019445505272e-09	Both
Raf1S257L	F2RL1	TbID	yes	NA	0.0380086658650096	0.840905394460736	1.06234750912427	9.50253277728327e-09	Both
MEK1DD	F2RL1	TbID	yes	NA	0.365236060776863	0.0843804359277485	0.954341032935426	4.69504734763794e-08	Both
MEK2DD	F2RL1	core	yes	NA	1.18957924768795	3.74804038092729e-05	1.40278537726011	7.25432303018621e-10	Both
Raf1S259F	F2RL1	TbID	yes	NA	0.206405880799987	0.292974800453635	1.57858041384447	1.30410208714567e-10	Both
ERK2AA	F5	AP-MS	yes	NA	1.56640025865605	0.00281824181703122	NA	NA	AP-MS
NrasQ61R	F5	AP-MS	yes	NA	1.526709111814	0.00373011890647093	NA	NA	AP-MS
ERK1AA	F5	AP-MS	yes	NA	2.1949063647396	0.000380094650604018	NA	NA	AP-MS
HrasG13R	F5	AP-MS	yes	NA	1.94693692009826	0.0012848212773454	NA	NA	AP-MS
Raf1D486A	FAAH	TbID	yes	NA	-0.0791859596193057	0.716785500192271	0.952210672754634	7.13806359786136e-08	TbID
BrafG469A	FAAH2	TbID	no	NA	0.450520634175305	0.0658301991552264	1.1360469432366	6.07230153410233e-08	TbID
BrafV600E	FAAH2	TbID	no	NA	0.439898652872007	0.0857557879995163	0.991997381594934	1.49357261534983e-07	TbID
Raf1S257L	FADS1	shared	no	ER	0.420561574787406	0.0083574292867278	1.01407358811987	5.24308392695701e-09	TbID
HrasS17N	FADS1	shared	no	ER	0.622907984078566	0.00113637750093191	1.16101049673953	1.4478162051129e-09	TbID
ArafWT	FADS2	TbID	yes	ER	-0.512586878746699	0.000449328619672928	0.992425672781597	7.23647178051631e-08	TbID
Raf1WT	FADS2	TbID	yes	ER	-0.0628171739605072	0.692131310111496	1.25088780078096	7.54650309947355e-09	TbID
NrasQ61K	FADS2	TbID	yes	ER	0.0406925764242148	0.785521544172878	0.96676379331258	5.36650762282415e-07	TbID
ERK2AA	FADS2	TbID	yes	ER	0.150897230184888	0.252396784484901	1.08723426141617	1.04707669109843e-07	TbID
NrasWT	FADS2	TbID	yes	ER	0.131178509607346	0.383712228810868	1.08771246804012	4.19859373598597e-07	TbID
NrasS17N	FADS2	TbID	yes	ER	-0.0383756695606556	0.802859614563251	0.809099749149637	1.80411432691766e-06	TbID
ERK2DD	FADS2	TbID	yes	ER	-0.21825680310814	0.0841866890125165	0.980434842035759	1.72255360136133e-07	TbID
BrafWT	FADS2	TbID	yes	ER	0.108521194867442	0.460464285972828	0.908455004846105	5.02295176642558e-07	TbID
BrafD594N	FADS2	TbID	yes	ER	0.101161685877693	0.54711673721964	0.903331388727506	2.15632944411288e-07	TbID
Raf1S257L	FADS2	TbID	yes	ER	0.183217113387347	0.1575365684384	1.53965780157596	1.02748970722319e-09	TbID
HrasS17N	FADS2	TbID	yes	ER	0.155118115262924	0.238759982391613	1.35646851764824	1.0899193003494e-08	TbID
BrafG469A	FADS3	TbID	no	NA	0.763451330490084	0.0578373007423163	1.82770729567997	1.93535907130803e-09	Both
BrafV600E	FADS3	TbID	no	NA	-0.0926321292886758	0.873153913470662	1.3140007012909	7.28909405364293e-08	Both
MEK1DD	FADS3	TbID	no	NA	0.605373347766897	0.164600257214085	1.17242110508504	8.06806783445195e-08	Both
KrasWT	FADS3	TbID	no	NA	NA	NA	0.795602011701561	9.73022150984418e-06	Both
MEK2DD	FADS3	shared	no	NA	1.21645098725337	0.00678891145263331	0.65621810190372	5.595823687308e-05	Both
Raf1S259F	FADS3	TbID	no	NA	0.596742862676124	0.166682601964243	1.42398766944671	7.60576496121417e-09	Both
MEK2DD	FAM107B	TbID	no	cytosol	-0.6488211383585	0.3058661780769	0.974297468148337	1.08086970951491e-08	TbID
MEK2AA	FAM107B	TbID	no	cytosol	-0.163424859410238	0.889675057907542	0.900960996670522	4.28987572827273e-08	TbID
MEK2DD	FAM110A	TbID	no	NA	-0.0417157412735424	0.84898201157211	1.07351821295631	2.04117668702961e-07	TbID
BrafV600E	FAM111B	shared	yes	NA	0.73451122478498	0.00115051295816623	1.44732892380267	3.46208307258629e-10	TbID
MEK1DD	FAM111B	shared	yes	NA	0.855285213325434	0.000149812435852452	1.09383340787824	2.00778023186257e-08	TbID
BrafG469A	FAM111B	shared	yes	NA	0.76118476002733	0.000599436199537428	1.51031917148718	2.4374196943521e-10	TbID
BrafWT	FAM111B	TbID	yes	NA	0.020865764070657	0.929406409734512	0.881807985181451	6.80093837206326e-07	TbID
ArafS214P	FAM111B	shared	yes	NA	0.708621430846498	0.00109345851057466	1.07458233263601	3.21370974677913e-08	TbID
Raf1S259F	FAM111B	shared	yes	NA	0.532757719202665	0.0075885161244357	0.942967733295979	1.12672208808959e-07	TbID
BrafD594N	FAM111B	TbID	yes	NA	0.0967709755004059	0.675182713609209	0.840279982287467	4.46531725034833e-06	TbID
HrasQ61R	FAM111B	TbID	yes	NA	0.144581052294953	0.438395188768299	0.958633942117782	3.14574515234215e-07	TbID
Raf1S257L	FAM111B	shared	yes	NA	0.436124516605168	0.00888319753773118	1.01256912405369	3.23829503965017e-08	TbID
ArafS214P	FAM171A1	shared	no	plasma_membrane	0.766392114829138	0.00398279175087717	0.858464899089419	6.54423460833995e-09	TbID
ArafD447A	FAM171A1	shared	no	plasma_membrane	0.799953913269793	0.0025896999744361	0.845763613313291	2.43483680496924e-08	TbID
ArafS214P	FAM171A2	TbID	no	plasma_membrane	0.145586200724614	0.524130549869942	1.14449621503966	1.26835173933773e-10	TbID
MEK1WT	FAM193B	TbID	no	stress_granule	0.122287045998751	0.818149201251084	0.992782654650652	4.5667536382774e-10	TbID
KrasS17N	FAM200B	TbID	no	NA	-0.307959225755202	0.0243488740940864	0.852904471521894	0.00962833424016766	TbID
KrasWT	FAM200B	TbID	no	NA	-0.222597424643722	0.119843621038447	0.874959467043021	0.00726265874022685	TbID
KrasG12D	FAM200B	TbID	no	NA	-0.317535151904643	0.0383037481185975	0.870046599590336	0.00798427667987849	TbID
MEK2DD	FAM210A	AP-MS	no	mitochondrion	1.4515627852762	4.84127874143743e-06	NA	NA	AP-MS
NrasQ61R	FAM210B	AP-MS	no	mitochondrion	1.27846439270746	2.13070041140934e-05	NA	NA	AP-MS
MEK2DD	FAM210B	AP-MS	no	mitochondrion	1.03278621526794	7.4290384068708e-05	NA	NA	AP-MS
Raf1S259F	FAM241B	TbID	no	ER	NA	NA	0.9140494185243	2.50177010074042e-05	TbID
MEK1DD	FAM241B	TbID	no	ER	NA	NA	0.9675359739666	8.79882604769161e-05	TbID
BrafG469A	FAM241B	TbID	no	ER	NA	NA	0.956326190867426	8.42458368600152e-05	TbID
Raf1S257L	FAM241B	TbID	no	ER	NA	NA	1.02786403528598	0.000114278782961313	TbID
BrafG469A	FAM43A	AP-MS	no	NA	1.40928214641545	0.000193847836554179	NA	NA	AP-MS
BrafV600E	FAM43A	AP-MS	no	NA	1.51879336854575	0.000170766364860995	NA	NA	AP-MS
MEK2DD	FAM43A	AP-MS	no	NA	1.04616612201105	0.00198979782907276	NA	NA	AP-MS
MEK2DD	FAM83B	TbID	no	NA	-0.301996972821494	0.00551777914578511	0.954220450213952	1.94572752397046e-08	TbID
ERK2AA	FAM83D	AP-MS	no	unclassified	1.48634063254583	4.76737507052456e-06	-0.0781474193630914	0.34815613642934	AP-MS
ERK1AA	FAM83D	AP-MS	no	unclassified	1.27503927709363	6.16293749426178e-07	-0.262943490862726	0.00311093430687101	AP-MS
ERK1DD	FAM83D	AP-MS	no	unclassified	1.24027260805323	5.15805042203472e-06	-0.217155695472527	0.0232064754097409	AP-MS
ERK2WT	FAM83D	AP-MS	no	unclassified	1.95760961416618	2.46928390716181e-09	0.00393284395552279	0.961376955834203	AP-MS
ERK1WT	FAM83D	AP-MS	no	unclassified	1.78632849152181	2.06861719635877e-08	-0.235403562580139	0.00958750325191012	AP-MS
ERK2DD	FAM83D	AP-MS	no	unclassified	1.08092097956882	1.11292950173036e-05	-0.221829331283867	0.00691206564900095	AP-MS
MEK2DD	FAM83G	TbID	no	14-3-3_scaffold	0.444992442878832	0.210203633360005	2.01226810816757	1.07415901128089e-12	Both
MEK1DD	FAM83G	core	no	14-3-3_scaffold	1.65975615674269	0.00104693662147881	1.23003462312214	5.38211538013803e-10	Both
Raf1S257L	FAM83H	shared	yes	cytosol	1.17120449749191	1.79264676160775e-07	0.537994884902257	1.9175525423875e-07	Both
MEK2DD	FAM83H	TbID	yes	cytosol	0.138862265845635	0.23345993280825	1.23867946990685	4.64845942057397e-11	Both
ArafWT	FAM89A	AP-MS	no	NA	1.23044786621714	3.67015669066344e-06	0.00797296676766911	0.935769003603781	AP-MS
ArafS214P	FAM91A1	shared	no	trans-Golgi	1.19774998712342	2.48468857227534e-05	0.514774837648626	2.12495625260431e-07	AP-MS
ArafWT	FAM91A1	shared	no	trans-Golgi	1.65648945769505	1.04063824673492e-07	0.24368097067923	6.11533311098807e-05	AP-MS
BrafG469A	FAM98A	TbID	no	stress_granule	0.185255365394148	0.204682105436015	0.885910720408665	4.83855901103086e-10	TbID
MEK2AA	FAM98A	TbID	no	stress_granule	0.208895439732696	0.303771799505753	1.58020545097504	3.09208123064983e-12	TbID
KrasS17N	FANCM	AP-MS	yes	NA	1.24890522383952	2.82662566631277e-05	-0.298563675054174	4.68415833340589e-05	AP-MS
KrasG12V	FANCM	AP-MS	yes	NA	0.949587519896657	5.36531967542339e-05	-0.290242538809325	9.2699532141059e-05	AP-MS
KrasWT	FANCM	AP-MS	yes	NA	1.14041462884675	9.41880462279869e-05	-0.552646722968513	9.33714123385531e-06	AP-MS
KrasG12D	FANCM	AP-MS	yes	NA	1.2109016462657	8.23868996805642e-06	-0.345108772693434	0.000194290276082078	AP-MS
BrafG469A	FAR1	TbID	yes	peroxisome	-0.120557773182886	0.547531636978737	0.980337322183663	2.6363764210925e-09	TbID
Raf1S257L	FAR1	TbID	yes	peroxisome	0.0716245229195961	0.729952442956233	0.98587837876434	2.96139172547638e-09	TbID
ArafS214P	FAR2	shared	no	peroxisome	0.679631972965822	0.000738683092263579	1.13745486975928	3.93752425270475e-09	TbID
NrasWT	FAR2	TbID	no	peroxisome	0.161166518138138	0.336434855115818	0.992644347933353	2.68978728611462e-07	TbID
HrasS17N	FAR2	TbID	no	peroxisome	-0.0913457185542633	0.548568048822541	0.867237493889407	3.8170645033318e-08	TbID
Raf1S259F	FAR2	shared	no	peroxisome	0.419726001179857	0.0306114023056188	1.18984660440878	1.37690588931228e-09	TbID
BrafG469A	FAR2	shared	no	peroxisome	0.43434726429217	0.0060845194309531	1.48579905465912	9.89396658988226e-11	TbID
BrafV600E	FAR2	shared	no	peroxisome	0.71019108370538	0.000272533030524919	1.33761405767276	1.88287422654887e-10	TbID
MEK1DD	FAR2	shared	no	peroxisome	0.398782237189466	0.0200466769864374	1.11592659114214	7.18555369700885e-09	TbID
MEK2DD	FAS	AP-MS	yes	plasma_membrane	0.999588690723375	0.000108063006354309	NA	NA	AP-MS
MEK2AA	FASN	TbID	yes	cytosol	0.243926070114903	0.210714826307319	1.10045303931808	2.41688115525623e-08	TbID
MEK1WT	FASN	TbID	yes	cytosol	0.358727170225576	0.0642513445666392	0.946712770164444	8.0912824856143e-08	TbID
MEK2WT	FASN	TbID	yes	cytosol	0.324319958984111	0.104869248806376	0.912369359881666	2.43529459757479e-07	TbID
ArafS214P	FAT1	shared	yes	ER	1.19395548654803	1.64381666755981e-05	0.313354140498677	0.0078102644248138	AP-MS
BrafV600E	FBH1	shared	no	NA	0.585563911076026	0.00296220766111643	1.51018347386963	2.65725764625678e-09	Both
BrafG469A	FBH1	shared	no	NA	0.426158740924756	0.0153252109625614	1.27212867657353	9.18877091263328e-09	Both
Raf1D486A	FBH1	shared	no	NA	0.736401630786294	0.000402893857614529	1.14011439363371	3.5855424979792e-08	Both
NrasS17N	FBH1	TbID	no	NA	0.0506814001606465	0.808742488514871	1.17469699060399	4.7987689672167e-07	Both
MEK1WT	FBH1	TbID	no	NA	0.209616331625641	0.362078182722091	1.27980164258473	7.58224977804679e-09	Both
ERK2AA	FBH1	TbID	no	NA	0.126047813951854	0.570814251826456	1.18360186960361	3.80093145232005e-07	Both
NrasQ61K	FBH1	TbID	no	NA	0.287321459899696	0.232928397699661	1.24891711342629	1.40001741034358e-07	Both
Raf1WT	FBH1	shared	no	NA	0.658195585956541	0.00186566039001684	1.54226072738489	1.14453889757255e-09	Both
ArafD447A	FBH1	shared	no	NA	1.13819893297989	9.95916658467575e-06	1.24907053279689	2.31163169190538e-08	Both
ArafWT	FBH1	core	no	NA	1.25897154652395	3.40185588881323e-06	1.53971475511683	2.33873028862978e-09	Both
NrasQ61R	FBH1	TbID	no	NA	0.121742160980673	0.510327583599554	1.01023524636405	3.15822157711432e-07	Both
BrafD594N	FBH1	shared	no	NA	0.548540068994007	0.00731231338087184	1.33841964009749	2.83914887444252e-08	Both
ERK1DD	FBH1	shared	no	NA	0.366231444633074	0.0412221711915768	1.17120514014066	2.25893811244142e-07	Both
MEK1AA	FBH1	TbID	no	NA	0.332327454183439	0.146267017699044	1.19516218647993	4.16466775587357e-08	Both
HrasWT	FBH1	TbID	no	NA	0.260657303931792	0.184719841358489	0.890370925469745	7.80482424628201e-06	Both
HrasG13R	FBH1	TbID	no	NA	0.446932606166107	0.0576575518388717	0.864039094155415	3.36123178653674e-06	Both
ERK2DD	FBH1	TbID	no	NA	0.362739412802248	0.0829695343552274	1.31892138107655	4.6229492342984e-08	Both
HrasS17N	FBH1	TbID	no	NA	0.239134545924554	0.188620442237791	1.39964063591108	5.78485766320831e-09	Both
MEK2WT	FBH1	TbID	no	NA	0.342611029966179	0.122906115513484	1.135645719313	3.30859806368941e-08	Both
ERK2WT	FBH1	shared	no	NA	0.490600888930376	0.0193977988241504	0.967751627530246	3.67108394486972e-07	Both
MEK1DD	FBH1	shared	no	NA	0.548945880523294	0.00352329224044821	1.13417686465549	2.15766480606903e-08	Both
Raf1S259F	FBH1	shared	no	NA	0.651611486540048	0.000743419719280271	1.23889040556501	5.81526694513162e-09	Both
BrafWT	FBH1	TbID	no	NA	0.328374433726539	0.0741904604173473	1.5596480937344	5.02522852403671e-09	Both
Raf1S257L	FBH1	shared	no	NA	0.553501855073787	0.00265900645012907	1.47542997826434	4.29007430739897e-09	Both
NrasWT	FBH1	TbID	no	NA	0.217855722221462	0.238198472318254	1.23598117366596	1.77233898053926e-07	Both
HrasQ61R	FBH1	shared	no	NA	0.384691573040701	0.0324746187556562	0.894199022229424	2.48602543208809e-06	Both
MEK2DD	FBLIM1	shared	no	cytosol	0.763318903704476	0.000121441125895249	2.10648687814859	7.78324269667977e-12	TbID
MEK2WT	FBLIM1	TbID	no	cytosol	0.233301310957648	0.289245170472209	0.959775483758044	2.96728758564962e-08	TbID
KrasWT	FBN1	TbID	yes	NA	NA	NA	1.35675301964985	0.030299076700256	TbID
NrasQ61R	FBN2	shared	yes	ER	0.419978718697855	0.00279954536871832	1.55725970520664	4.83210185862048e-08	Both
ArafWT	FBN2	shared	yes	ER	1.57179025347582	1.55414512629981e-08	0.516692570333551	1.60472170102604e-05	Both
ERK2WT	FBRS	TbID	no	unclassified	0.0398701947001708	0.777278647895142	0.907543687971228	5.59912447615561e-08	TbID
ArafD447A	FBXL12	TbID	no	cytosol	-0.773762610051219	0.0038484509140687	0.963519779299005	6.60379959064373e-08	TbID
Raf1D486A	FBXL12	TbID	no	cytosol	-0.909007726599407	0.000912902537295054	0.952133889166172	1.47007540203557e-07	TbID
ERK1DD	FBXL14	shared	no	NA	0.97060837568849	0.00624127915318108	0.235815610293779	0.00785422478874188	AP-MS
BrafWT	FBXL3	TbID	no	cytosol	-0.0321200512760558	0.913485265947167	0.925054615911511	4.16102332123606e-08	Both
Raf1S257L	FBXL3	shared	no	cytosol	1.03626693867041	8.78274779402467e-06	0.922398889216332	3.2236287454558e-08	Both
ArafD447A	FBXL3	shared	no	cytosol	1.01712902104856	1.94874260881099e-05	0.929001878128815	1.34775626625703e-08	Both
ArafWT	FBXL3	shared	no	cytosol	1.20376576416426	3.84026476690566e-06	0.606349124418781	1.71648666983974e-06	Both
BrafV600E	FBXL3	shared	no	cytosol	0.486131202445344	0.00672248353219967	1.17322649285465	1.26043811430669e-09	Both
BrafV600E	FBXL6	TbID	no	NA	0.36619668428586	0.502280403683502	0.89819408010706	1.95885340412898e-08	TbID
BrafG469A	FBXL6	TbID	no	NA	0.01722826674554	0.976343570416054	1.05364067875695	8.96776076141528e-09	TbID
MEK2WT	FBXL6	TbID	no	NA	0.793018119111188	0.219930532926272	1.01112026958615	2.69711612077102e-08	TbID
HrasS17N	FBXL6	TbID	no	NA	-0.00245650807481791	0.996325434248903	0.889970053868859	5.71999360682191e-08	TbID
BrafV600E	FBXO11	TbID	yes	stress_granule	NA	NA	0.971109868404204	0.000210900751479595	TbID
Raf1S257L	FBXO11	TbID	yes	stress_granule	NA	NA	1.00719391145695	9.84299596805431e-05	TbID
BrafV600E	FBXO3	shared	no	cytosol	0.914077109700136	0.000324569080517852	0.926243933939388	1.94274391734524e-09	TbID
BrafG469A	FBXO3	shared	no	cytosol	0.596545597527798	0.011035598659727	0.888674424662123	6.12242236737332e-10	TbID
MEK1DD	FBXO32	TbID	yes	NA	NA	NA	1.02663413885676	1.93995572494735e-06	TbID
BrafG469A	FBXO32	TbID	yes	NA	NA	NA	1.12806787960955	6.28765716316542e-07	TbID
BrafV600E	FBXO8	TbID	no	NA	0.115553139563459	0.776744435305271	0.889370864920771	5.69293452567159e-08	TbID
BrafG469A	FBXO8	TbID	no	NA	0.0146454337012233	0.970232025966271	1.01684980696604	6.29876781871436e-09	TbID
ArafD447A	FBXO8	TbID	no	NA	-0.169800920165327	0.658685058962984	0.880896377280664	1.54943421262473e-07	TbID
BrafWT	FBXO8	TbID	no	NA	-0.0376287539202925	0.941106534523818	0.845282195418902	1.33596187865931e-07	TbID
Raf1S259F	FBXO8	TbID	no	NA	0.0364765153239175	0.936385188304157	1.01275537515918	2.46137044209828e-08	TbID
Raf1S257L	FBXW4	AP-MS	yes	cytosol	1.1821682565169	0.000787001346286226	-0.177337417358797	0.233381214447588	AP-MS
Raf1S259F	FBXW4	AP-MS	yes	cytosol	1.6221679141565	0.00390502767140592	-0.147459323784544	0.294750561290098	AP-MS
ArafD447A	FBXW5	AP-MS	no	NA	1.34289502676431	1.38239545769058e-06	0.158200080377277	0.588966189157319	AP-MS
ArafWT	FBXW5	shared	no	NA	2.4011422570582	1.41128547533857e-08	0.735992533500089	0.00830981864520656	AP-MS
Raf1WT	FBXW8	shared	no	cytosol	1.16411041827822	8.25938662699043e-07	0.330324984049533	0.0010855681722971	AP-MS
Raf1S257L	FBXW8	AP-MS	no	cytosol	1.41963456346509	1.4040085365612e-08	0.105986038941958	0.244449440542734	AP-MS
ArafS214P	FBXW8	shared	no	cytosol	1.30135795490025	2.15350421901673e-06	0.237933758177607	0.0104532513546517	AP-MS
HrasS17N	FDFT1	TbID	no	ER	-0.907988238978049	0.000714304381757081	1.1069970521437	2.44200105950428e-08	TbID
BrafG469A	FDFT1	TbID	no	ER	-0.895549824213736	0.000964284729146863	1.07310811235119	2.6643805025545e-09	TbID
Raf1S257L	FEM1B	shared	no	mitochondrion	1.53123721042738	1.36280050111403e-08	0.675711976142064	1.26806981640505e-07	AP-MS
Raf1S259F	FEM1B	shared	no	mitochondrion	1.3230159948726	5.0126221031604e-07	0.783821242159299	5.03167917528859e-08	AP-MS
BrafV600E	FEM1C	AP-MS	no	cytosol	1.98729240439061	9.26831534621326e-05	NA	NA	AP-MS
BrafWT	FEM1C	AP-MS	no	cytosol	1.55968902404032	6.70372031605864e-05	NA	NA	AP-MS
MEK2AA	FERMT2	shared	no	actin_cytoskeleton	0.497922015463912	0.0091228166427687	0.926360672140559	1.36310243134184e-08	TbID
ArafS214P	FES	AP-MS	yes	NA	1.18720322197899	0.000793428836339088	NA	NA	AP-MS
Raf1S259F	FEZ2	AP-MS	no	cytosol	1.18674145324225	8.58436098261676e-06	-0.608075782898964	0.0251745124390843	AP-MS
Raf1S257L	FEZ2	AP-MS	no	cytosol	1.34613870892887	6.26947715041144e-08	-0.0161522182005173	0.894419080907038	AP-MS
Raf1S259F	FGD6	AP-MS	no	NA	1.24629760269321	0.000549174285650948	-0.0764674062241279	0.220795518775414	AP-MS
HrasS17N	FGF12	TbID	yes	NA	NA	NA	1.24631109593728	4.74047966881277e-05	TbID
ArafWT	FGF12	TbID	yes	NA	NA	NA	1.4731200533138	2.0996562979891e-05	TbID
ArafWT	FGF13	TbID	yes	NA	-0.615877418881135	0.355236485888618	0.841651576390536	0.000141684293929837	TbID
ERK2WT	FGFR1	AP-MS	yes	NA	0.971409304001252	8.91479082259889e-05	-0.0164404924555558	0.935303872878628	AP-MS
HrasS17N	FGFR3	TbID	yes	NA	0.320654488331066	0.316485875206407	1.01799457886902	3.23534847080645e-06	TbID
Raf1D486A	FGG	TbID	yes	NA	NA	NA	1.71423283114717	2.81875791504676e-05	TbID
HrasQ61R	FGG	TbID	yes	NA	NA	NA	1.17689599305827	0.00229779750661939	TbID
Raf1S257L	FGG	TbID	yes	NA	NA	NA	0.912962703027818	0.00672321953048443	TbID
MEK2AA	FHIP2A	TbID	no	Golgi	0.384176113860523	0.165362000402086	0.887005311414756	6.02956205383691e-09	TbID
MEK2DD	FHL2	TbID	no	unclassified	0.529376846525276	0.103175362400605	0.953970892787298	2.65275594827347e-09	TbID
ERK2WT	FIGN	shared	no	NA	1.11217918608699	0.000941475025494065	0.417645988433388	0.00183599504496242	AP-MS
